LAT,LON,total_fCO2_obs,total_SST_obs,total_salinity_obs,months_with_data,total_cruises
-62.375,113.375,10,10,10,1,1
68.125,14.875,10,10,10,1,1
28.375,132.375,10,10,10,1,1
28.375,129.875,10,10,10,3,3
57.875,-143.875,10,10,10,2,2
36.125,-125.875,10,10,10,1,1
77.625,11.625,10,10,10,2,2
-15.375,122.375,10,10,10,1,1
-15.375,53.875,10,10,10,1,1
32.375,-119.375,10,10,10,1,2
10.625,-88.125,10,10,10,6,7
10.375,-58.375,10,10,10,1,1
71.375,7.625,10,10,10,1,1
55.875,-140.375,10,10,10,1,1
64.625,-170.875,10,10,10,1,1
-66.875,-71.125,10,10,10,1,1
-69.375,-75.375,10,10,10,1,1
-62.125,-57.625,10,10,10,1,1
60.625,-174.125,10,10,10,1,1
36.375,135.625,10,10,10,3,3
-69.375,-102.125,10,10,10,1,1
51.625,-11.375,10,10,10,1,1
-63.875,87.125,10,10,10,1,1
58.875,-168.875,10,10,10,1,1
71.875,20.375,10,10,10,1,1
55.125,177.375,10,10,10,1,1
55.125,176.625,10,10,10,1,1
-18.375,149.375,10,10,10,1,1
71.875,10.875,10,10,10,1,1
-17.875,147.875,10,10,10,1,1
-70.375,-97.375,10,10,10,1,1
43.125,5.125,10,10,10,1,1
38.875,-126.125,10,10,10,1,1
38.875,2.625,10,10,10,1,1
-67.625,-76.875,10,10,10,1,1
-67.625,-77.625,10,10,10,1,1
43.125,-10.125,10,10,10,1,1
-19.375,150.875,10,10,10,1,1
-18.875,41.625,10,10,10,1,1
11.625,-90.625,10,10,10,7,8
12.125,-68.875,10,10,10,2,2
71.375,-154.125,10,10,10,2,2
71.375,-157.875,10,10,10,1,1
71.375,-158.625,10,10,10,1,1
71.375,-158.875,10,10,10,1,1
32.125,-117.875,10,10,10,1,1
33.125,-77.375,10,10,10,1,1
76.875,38.125,10,10,10,1,1
-61.625,-49.625,10,10,10,1,1
-61.875,-61.875,10,10,10,1,1
35.875,131.875,10,10,10,1,1
35.875,143.125,10,10,10,3,3
77.125,11.875,10,10,10,1,1
50.375,-133.375,10,10,10,1,1
50.375,-13.625,10,10,10,1,1
55.125,-152.125,10,10,10,1,1
-21.875,113.625,10,10,10,1,1
72.125,-157.625,10,10,10,1,1
-20.875,40.625,10,10,10,1,1
-24.875,47.875,10,10,10,1,1
72.125,12.625,10,10,10,1,1
32.125,-123.375,10,10,10,2,2
32.125,-123.625,10,10,10,2,2
64.625,-167.125,10,10,10,2,2
32.125,-79.125,10,10,10,1,1
50.125,173.125,10,10,10,1,1
50.125,-131.125,10,10,10,1,1
50.125,-9.875,10,10,10,1,1
59.625,-5.875,10,10,10,1,1
54.875,-152.375,10,10,10,1,1
43.625,-59.125,10,10,10,1,1
-69.625,-102.625,10,10,10,2,2
54.875,-10.625,10,10,10,1,1
54.875,-13.875,10,10,10,1,1
72.125,32.625,10,10,10,1,1
58.875,-146.875,10,10,10,1,1
58.875,-153.375,10,10,10,1,1
72.375,-144.875,10,10,10,1,1
43.875,-128.625,10,10,10,1,1
-60.625,-64.625,10,10,10,1,1
-66.375,-72.375,10,10,10,1,1
68.625,-168.875,10,10,10,1,1
30.375,129.125,10,10,10,2,2
26.625,-117.375,10,10,10,2,2
38.875,0.125,10,10,10,1,1
57.625,-139.875,10,10,10,1,1
-25.875,45.375,10,10,10,1,1
72.375,-157.625,10,10,10,2,2
-25.375,42.875,10,10,10,1,1
41.625,-126.125,10,10,10,1,1
41.375,-11.125,10,10,10,1,1
71.125,-66.625,10,10,10,1,1
71.125,-66.875,10,10,10,1,1
56.125,-140.875,10,10,10,1,1
71.125,-147.375,10,10,10,2,2
-60.625,-53.125,10,10,10,1,1
-60.375,-65.125,10,10,10,1,1
76.625,20.125,10,10,10,1,1
-69.125,-99.125,10,10,10,1,1
-69.125,-99.625,10,10,10,1,1
76.875,12.875,10,10,10,1,1
52.125,-159.875,10,10,10,1,1
72.375,27.625,10,10,10,1,1
-29.375,12.625,10,10,10,1,1
-28.625,13.375,10,10,10,1,1
-27.625,12.375,10,10,10,1,1
54.875,-166.375,10,10,10,1,1
44.375,-127.375,10,10,10,1,1
71.125,-159.125,10,10,10,2,2
71.125,-159.625,10,10,10,2,2
71.125,-161.625,10,10,10,2,2
71.125,-163.125,10,10,10,2,2
71.125,-166.375,10,10,10,2,2
52.375,-169.875,10,10,10,1,1
76.375,37.125,10,10,10,1,1
76.375,29.125,10,10,10,1,1
49.625,-10.125,10,10,10,1,1
58.125,-140.125,10,10,10,1,1
25.875,-116.375,10,10,10,2,2
68.625,13.125,10,10,10,1,1
60.875,-67.625,10,10,10,1,1
60.875,-168.875,10,10,10,1,1
-69.875,-98.375,10,10,10,2,2
54.625,171.375,10,10,10,1,1
58.875,-7.125,10,10,10,1,1
-64.875,148.625,10,10,10,1,1
63.375,-74.625,10,10,10,1,1
33.375,137.875,10,10,10,3,3
33.375,140.625,10,10,10,4,4
76.125,32.375,10,10,10,1,1
35.125,142.875,10,10,10,2,3
61.125,-178.125,10,10,10,1,1
38.125,1.625,10,10,10,1,1
-70.125,-92.125,10,10,10,1,1
39.125,-9.875,10,10,10,1,1
-71.625,-85.625,10,10,10,1,1
69.125,-115.125,10,10,10,2,2
57.625,-145.375,10,10,10,1,1
-60.125,-62.375,10,10,10,2,2
54.625,-138.625,10,10,10,1,1
54.625,-139.375,10,10,10,1,1
31.875,-122.375,10,10,10,2,2
31.875,135.125,10,10,10,2,2
-68.125,-4.375,10,10,10,1,1
56.125,174.625,10,10,10,1,1
31.625,137.375,10,10,10,3,3
63.125,-174.375,10,10,10,1,1
-58.375,-68.875,10,10,10,1,1
49.375,-129.875,10,10,10,1,1
-68.875,-100.875,10,10,10,1,1
-68.875,-101.125,10,10,10,1,1
75.875,34.375,10,10,10,1,1
75.875,33.875,10,10,10,1,1
-56.625,-65.125,10,10,10,1,1
-67.125,-75.125,10,10,10,1,1
-69.125,-91.375,10,10,10,1,1
-59.375,-54.375,10,10,10,1,1
24.125,-74.375,10,10,10,1,1
39.125,135.875,10,10,10,2,2
-67.625,-78.125,10,10,10,1,1
69.375,10.125,10,10,10,1,1
-66.125,-72.125,10,10,10,1,1
-70.125,-94.875,10,10,10,1,1
66.125,5.875,10,10,10,1,1
35.375,143.625,10,10,10,2,3
33.625,141.125,10,10,10,3,3
44.875,-53.375,10,10,10,1,1
72.625,-155.125,10,10,10,1,1
54.625,-158.375,10,10,10,2,2
44.625,-54.875,10,10,10,1,1
44.625,-6.625,10,10,10,1,1
44.625,-11.375,10,10,10,1,1
-68.625,-79.125,10,10,10,1,1
-32.875,114.125,10,10,10,1,1
33.625,143.625,10,10,10,3,3
-54.875,-56.625,10,10,10,1,1
-54.875,-57.375,10,10,10,1,1
-53.875,-57.625,10,10,10,1,1
35.375,-124.375,10,10,10,1,1
35.125,143.375,10,10,10,2,2
75.875,31.625,10,10,10,1,1
-55.625,-61.875,10,10,10,1,1
75.875,24.875,10,10,10,1,1
75.875,24.625,10,10,10,1,1
75.875,24.375,10,10,10,1,1
61.125,-5.875,10,10,10,1,1
59.125,-152.625,10,10,10,2,2
54.625,-167.375,10,10,10,2,2
-34.125,26.125,10,10,10,1,1
33.625,-8.625,10,10,10,1,1
56.375,-166.625,10,10,10,2,2
17.375,-77.125,10,10,10,2,2
-68.125,0.375,10,10,10,1,1
-70.375,-105.125,10,10,10,1,1
-68.875,-96.375,10,10,10,1,1
-68.875,-96.625,10,10,10,1,1
-68.875,-97.625,10,10,10,1,1
35.125,-73.125,10,10,10,1,1
52.875,-135.625,10,10,10,2,2
49.125,-132.375,10,10,10,1,1
40.875,146.625,10,10,10,3,3
54.375,172.625,10,10,10,2,2
37.375,-73.125,10,10,10,1,1
37.375,-73.625,10,10,10,1,1
33.625,142.375,10,10,10,2,2
54.375,-9.375,10,10,10,1,1
-35.375,170.375,10,10,10,2,2
62.625,19.125,10,10,10,1,1
33.875,-119.625,10,10,10,1,1
33.875,-10.875,10,10,10,1,1
66.125,-79.625,10,10,10,1,1
-68.875,-83.875,10,10,10,1,1
-52.875,-53.625,10,10,10,1,1
-52.625,-63.125,10,10,10,1,1
-70.375,-89.125,10,10,10,1,1
58.125,-5.875,10,10,10,1,1
33.875,139.125,10,10,10,4,5
72.875,-161.625,10,10,10,2,2
-35.375,29.875,10,10,10,1,1
44.875,-13.125,10,10,10,1,1
59.125,-151.375,10,10,10,2,2
37.375,-124.125,10,10,10,3,3
45.375,-9.125,10,10,10,1,1
45.375,-12.125,10,10,10,1,1
-68.875,-95.375,10,10,10,1,1
-52.375,-68.625,10,10,10,1,1
59.375,-60.375,10,10,10,1,1
57.125,-6.875,10,10,10,1,1
39.625,135.125,10,10,10,1,1
-65.875,-65.625,10,10,10,3,3
39.375,143.125,10,10,10,1,1
-36.125,112.625,10,10,10,1,1
-36.125,22.625,10,10,10,1,1
70.875,-165.125,10,10,10,1,2
70.875,-168.375,10,10,10,1,1
56.375,-148.375,10,10,10,1,1
40.875,18.625,10,10,10,1,1
53.125,-158.625,10,10,10,1,1
34.875,-7.125,10,10,10,3,3
39.625,3.875,10,10,10,1,1
-71.125,-107.375,10,10,10,1,1
31.125,-12.375,10,10,10,1,1
39.875,-125.375,10,10,10,1,1
69.875,17.625,10,10,10,1,1
54.125,172.125,10,10,10,2,2
72.875,35.625,10,10,10,1,1
-37.125,171.375,10,10,10,4,4
72.875,33.375,10,10,10,1,1
-68.625,-82.875,10,10,10,1,1
62.625,-174.375,10,10,10,2,2
34.125,139.375,10,10,10,7,8
34.125,144.125,10,10,10,3,3
73.125,-155.375,10,10,10,2,2
73.125,-155.625,10,10,10,2,2
-68.625,-83.875,10,10,10,1,1
59.375,-5.625,10,10,10,1,1
-48.875,-65.125,10,10,10,1,1
-49.125,167.375,10,10,10,1,1
53.125,-14.625,10,10,10,2,2
-64.125,79.125,10,10,10,1,1
34.875,-73.125,10,10,10,1,1
34.875,141.375,10,10,10,3,4
48.625,-129.375,10,10,10,2,2
48.625,-129.875,10,10,10,2,2
34.125,-9.625,10,10,10,1,1
56.375,-12.125,10,10,10,1,1
-65.125,-65.875,10,10,10,1,1
70.625,9.125,10,10,10,1,1
18.875,-68.625,10,10,10,1,1
19.125,-84.875,10,10,10,1,1
65.125,4.125,10,10,10,1,1
74.625,10.625,10,10,10,1,1
74.625,10.375,10,10,10,1,1
53.375,-157.625,10,10,10,1,1
70.125,19.375,10,10,10,1,1
57.125,-150.625,10,10,10,1,1
70.125,-64.125,10,10,10,1,1
21.875,-111.375,10,10,10,4,5
73.125,36.125,10,10,10,1,1
46.375,-9.625,10,10,10,1,1
-38.375,149.125,10,10,10,5,5
-38.375,-53.875,10,10,10,1,1
46.125,-8.125,10,10,10,1,1
46.375,-126.375,10,10,10,1,1
54.125,-156.375,10,10,10,1,1
73.375,37.125,10,10,10,1,1
73.375,35.375,10,10,10,1,1
53.875,-137.875,10,10,10,1,1
-68.625,-98.625,10,10,10,1,1
70.375,-167.875,10,10,10,1,1
61.625,-177.375,10,10,10,1,1
-70.875,-81.625,10,10,10,1,1
48.125,-130.625,10,10,10,1,1
53.125,175.125,10,10,10,1,1
-73.625,-106.625,10,10,10,2,2
73.375,-154.875,10,10,10,2,2
31.625,-75.625,10,10,10,1,1
19.125,-85.375,10,10,10,1,1
70.625,-65.125,10,10,10,1,1
70.625,-65.375,10,10,10,1,1
19.125,-83.375,10,10,10,1,1
56.625,-149.375,10,10,10,1,1
53.375,-12.375,10,10,10,1,1
-44.375,176.375,10,10,10,1,1
20.625,-108.125,10,10,10,6,8
-67.875,-78.875,10,10,10,1,1
-67.875,-79.875,10,10,10,1,1
39.875,134.875,10,10,10,1,1
70.625,-164.125,10,10,10,3,3
70.625,-164.375,10,10,10,3,3
-68.625,-100.125,10,10,10,1,1
73.625,-75.875,10,10,10,1,1
73.625,-146.875,10,10,10,1,1
-73.375,-107.375,10,10,10,1,1
-69.625,-93.625,10,10,10,1,1
61.875,-3.875,10,10,10,1,1
-70.375,-100.125,10,10,10,1,1
-69.625,-94.875,10,10,10,1,1
53.625,176.625,10,10,10,1,1
-43.375,-63.875,10,10,10,1,1
53.625,-153.125,10,10,10,1,1
53.625,-153.375,10,10,10,1,1
70.375,-64.625,10,10,10,1,1
70.375,-137.375,10,10,10,1,1
-69.875,-106.125,10,10,10,1,1
56.875,-144.375,10,10,10,1,1
-69.875,-102.875,10,10,10,1,1
-67.875,-83.375,10,10,10,1,1
40.125,13.375,10,10,10,1,1
-45.125,-65.125,10,10,10,1,1
53.375,-11.375,10,10,10,1,1
-68.625,-96.375,10,10,10,1,1
53.875,-156.375,10,10,10,1,1
-68.625,-99.875,10,10,10,1,1
58.375,-138.875,10,10,10,1,1
65.375,-61.125,10,10,10,1,1
19.625,-77.375,10,10,10,1,1
70.375,18.375,10,10,10,2,2
56.875,-150.375,10,10,10,1,1
65.375,6.125,10,10,10,1,1
61.625,19.125,10,10,10,1,1
-64.375,-56.125,10,10,10,1,1
47.375,-6.875,10,10,10,2,2
73.875,-146.125,10,10,10,1,1
-43.875,178.625,10,10,10,1,1
47.625,-128.625,10,10,10,2,2
74.125,-95.375,10,10,10,1,1
74.125,-95.625,10,10,10,1,1
-41.875,174.125,10,10,10,1,1
73.625,32.125,10,10,10,1,1
73.625,29.625,10,10,10,1,1
73.625,25.625,10,10,10,1,1
-69.625,-92.625,10,10,10,1,1
-65.375,110.625,10,10,10,1,1
19.875,-74.875,10,10,10,1,1
40.125,134.875,10,10,10,1,1
-67.875,-81.125,10,10,10,1,1
-67.875,-81.375,10,10,10,1,1
-67.875,-82.375,10,10,10,1,1
29.875,-119.875,10,10,10,2,2
38.375,135.125,10,10,10,2,2
66.875,-167.625,10,10,10,1,1
58.125,-169.625,10,10,10,1,1
51.125,-131.875,10,10,10,1,1
-67.375,78.375,10,10,10,1,1
-5.625,-33.375,10,10,10,1,1
38.625,2.625,10,10,10,1,1
57.875,-139.875,10,10,10,1,1
57.875,-140.625,10,10,10,1,1
28.875,-16.375,10,10,10,1,1
-66.625,29.875,10,10,10,1,1
67.375,-168.875,10,10,10,2,2
66.625,8.375,10,10,10,1,1
51.125,-135.625,10,10,10,1,1
32.625,-13.625,9,9,9,1,1
-62.875,-69.875,9,9,9,1,1
60.125,-168.625,9,9,9,1,1
78.875,2.875,9,9,9,1,1
-63.375,114.875,9,9,9,1,1
-63.375,90.375,9,9,9,1,1
-69.375,-94.625,9,9,9,1,1
-69.375,-94.875,9,9,9,1,1
-69.375,-95.875,9,9,9,1,1
-69.375,-96.125,9,9,9,1,1
-69.375,-96.375,9,9,9,1,1
-69.375,-97.125,9,9,9,1,1
-69.375,-97.375,9,9,9,1,1
-69.375,-87.875,9,9,9,2,2
-63.375,124.375,9,9,9,1,1
-8.875,-33.375,9,9,9,1,1
31.625,-80.625,9,9,9,1,1
56.875,-148.875,9,9,9,2,2
-64.375,-70.625,9,9,9,1,1
70.375,-64.375,9,9,9,1,1
59.125,179.875,9,9,9,1,1
61.625,18.875,9,9,9,1,1
73.875,-159.625,9,9,9,1,1
53.625,-160.625,9,9,9,1,1
47.625,-129.125,9,9,9,2,2
74.125,-95.125,9,9,9,1,1
59.375,-179.875,9,9,9,1,1
53.625,172.625,9,9,9,1,1
-69.625,-93.375,9,9,9,1,1
70.375,11.375,9,9,9,1,1
-67.875,-82.125,9,9,9,1,1
36.125,135.875,9,9,9,2,2
-67.875,-80.125,9,9,9,1,1
-67.875,-80.375,9,9,9,1,1
73.625,-76.125,9,9,9,1,1
73.625,-76.375,9,9,9,1,1
-40.375,-59.875,9,9,9,1,1
53.875,-160.625,9,9,9,1,1
-68.625,-96.125,9,9,9,1,1
-66.875,65.375,9,9,9,1,1
-68.125,75.625,9,9,9,1,1
56.875,-10.125,9,9,9,1,1
-45.125,144.375,9,9,9,1,1
-68.625,-97.375,9,9,9,1,1
53.875,-159.125,9,9,9,1,1
-68.625,-99.625,9,9,9,1,1
19.375,-75.625,9,9,9,2,2
40.375,2.375,9,9,9,1,1
-39.125,-55.375,9,9,9,2,2
73.375,-132.625,9,9,9,1,1
-72.125,-105.375,9,9,9,1,1
19.125,-80.625,9,9,9,1,1
40.375,147.375,9,9,9,3,3
56.625,-143.875,9,9,9,1,1
56.625,-7.875,9,9,9,1,1
-68.125,31.125,9,9,9,1,1
-44.625,-65.125,9,9,9,1,1
-44.375,-64.625,9,9,9,1,1
61.625,-172.125,9,9,9,1,1
-67.125,29.875,9,9,9,1,1
31.375,-121.625,9,9,9,1,1
20.625,-18.625,9,9,9,2,2
20.625,-67.625,9,9,9,1,1
39.875,-13.375,9,9,9,1,1
73.125,29.875,9,9,9,1,1
-64.625,72.875,9,9,9,1,1
46.375,-127.125,9,9,9,1,1
34.125,-72.625,9,9,9,1,1
73.375,34.125,9,9,9,1,1
31.125,-79.375,9,9,9,1,1
61.375,1.375,9,9,9,1,1
53.375,-14.125,9,9,9,1,1
53.375,-15.375,9,9,9,1,1
48.125,-129.125,9,9,9,1,1
59.375,-143.625,9,9,9,1,1
48.375,-127.875,9,9,9,2,2
53.125,172.875,9,9,9,1,1
53.125,175.875,9,9,9,1,1
74.625,13.375,9,9,9,1,1
-68.625,-98.875,9,9,9,1,1
-68.125,4.875,9,9,9,1,1
-69.875,-102.375,9,9,9,1,1
-69.875,-102.625,9,9,9,1,1
-69.875,-101.125,9,9,9,1,1
-69.875,-101.375,9,9,9,1,1
-69.875,-101.625,9,9,9,1,1
59.125,-143.125,9,9,9,1,1
-45.875,144.625,9,9,9,1,1
-45.875,-63.875,9,9,9,1,1
31.125,-118.375,9,9,9,1,1
58.375,-146.375,9,9,9,1,1
57.125,-164.875,9,9,9,1,1
70.125,-162.875,9,9,9,2,2
70.125,-165.625,9,9,9,2,2
70.125,-165.875,9,9,9,2,2
39.625,4.125,9,9,9,2,2
69.875,16.625,9,9,9,1,1
61.375,-19.875,9,9,9,1,1
-73.125,-107.375,9,9,9,1,1
-73.125,-108.375,9,9,9,1,1
62.375,-61.875,9,9,9,1,1
-38.125,153.375,9,9,9,4,4
37.125,145.625,9,9,9,2,2
61.375,-4.375,9,9,9,1,1
-49.125,-63.875,9,9,9,1,1
-49.375,-62.375,9,9,9,1,1
53.125,-136.125,9,9,9,2,2
74.875,-5.125,9,9,9,1,1
53.125,-157.375,9,9,9,1,1
53.125,-158.375,9,9,9,1,1
34.125,-8.625,9,9,9,4,4
40.625,145.125,9,9,9,3,3
70.875,-164.625,9,9,9,2,3
70.875,-164.875,9,9,9,2,2
70.875,-166.875,9,9,9,2,2
40.875,12.125,9,9,9,1,1
31.625,132.875,9,9,9,1,1
37.875,17.375,9,9,9,1,1
18.625,-64.375,9,9,9,5,6
-68.625,-95.375,9,9,9,1,1
45.625,-8.875,9,9,9,1,1
74.875,28.125,9,9,9,1,1
-51.625,-64.875,9,9,9,1,1
-52.125,-57.375,9,9,9,1,1
61.375,-4.125,9,9,9,1,1
-70.125,-89.125,9,9,9,1,1
70.125,-167.375,9,9,9,2,2
69.875,30.375,9,9,9,1,1
45.125,-57.125,9,9,9,1,1
45.125,-126.625,9,9,9,1,1
72.875,-164.375,9,9,9,1,1
33.875,142.875,9,9,9,3,3
-36.375,175.875,9,9,9,6,6
45.375,-4.375,9,9,9,1,1
-68.875,-95.125,9,9,9,1,1
-68.875,-95.625,9,9,9,1,1
-52.625,-54.625,9,9,9,1,1
-52.625,-55.375,9,9,9,1,1
52.875,173.875,9,9,9,1,1
-70.125,-104.875,9,9,9,1,1
39.625,134.375,9,9,9,2,2
22.625,-111.875,9,9,9,3,3
22.875,-112.125,9,9,9,3,3
45.375,-128.375,9,9,9,1,1
44.875,13.125,9,9,9,1,1
72.875,-165.125,9,9,9,1,1
62.875,-174.875,9,9,9,1,1
33.875,-118.875,9,9,9,2,2
69.875,-165.875,9,9,9,1,1
69.875,-167.625,9,9,9,2,2
-67.375,2.875,9,9,9,1,1
-52.875,-54.125,9,9,9,1,1
-52.875,-63.125,9,9,9,1,1
-53.125,-52.625,9,9,9,1,1
-52.625,-59.875,9,9,9,1,1
-52.625,-60.375,9,9,9,1,1
23.125,-112.125,9,9,9,3,3
23.125,-112.375,9,9,9,3,3
33.875,136.625,9,9,9,2,2
72.875,-157.875,9,9,9,1,1
31.875,-121.375,9,9,9,3,3
17.375,-102.375,9,9,9,6,7
70.875,-66.125,9,9,9,1,1
70.875,-66.375,9,9,9,1,1
56.375,-151.625,9,9,9,1,1
39.375,18.625,9,9,9,1,1
39.375,3.375,9,9,9,1,1
69.625,-165.125,9,9,9,1,1
69.625,-166.875,9,9,9,2,2
23.875,-113.375,9,9,9,3,3
61.125,-1.375,9,9,9,1,1
-70.375,-104.875,9,9,9,1,1
-55.125,-66.375,9,9,9,1,1
-54.625,-55.875,9,9,9,1,1
33.625,142.125,9,9,9,2,2
62.875,-167.625,9,9,9,2,3
36.625,16.125,9,9,9,1,1
44.625,-55.125,9,9,9,1,1
-32.875,15.875,9,9,9,1,1
-69.625,-99.625,9,9,9,1,1
72.625,35.125,9,9,9,1,1
33.625,138.125,9,9,9,3,3
33.625,137.875,9,9,9,2,2
75.625,29.875,9,9,9,1,1
-54.125,-55.375,9,9,9,1,1
-53.125,-53.125,9,9,9,1,1
61.125,-171.125,9,9,9,1,1
52.625,173.625,9,9,9,1,1
44.875,-12.375,9,9,9,1,1
-34.625,170.125,9,9,9,2,2
-34.125,28.875,9,9,9,1,1
31.625,136.375,9,9,9,2,2
31.875,-122.875,9,9,9,2,2
64.875,-170.625,9,9,9,1,1
17.125,-63.875,9,9,9,1,1
-69.125,-74.875,9,9,9,1,1
-64.125,144.875,9,9,9,1,1
35.375,143.875,9,9,9,2,3
-69.125,-92.125,9,9,9,1,1
49.625,-11.625,9,9,9,1,1
-58.875,-67.125,9,9,9,2,2
36.625,143.125,9,9,9,2,3
-66.125,66.875,9,9,9,1,1
24.375,-114.375,9,9,9,3,3
69.375,10.625,9,9,9,1,1
69.375,6.625,9,9,9,1,1
24.375,-77.125,9,9,9,1,1
66.125,11.125,9,9,9,1,1
-67.375,-75.875,9,9,9,1,1
44.375,-49.625,9,9,9,1,1
33.625,-118.375,9,9,9,2,2
33.625,-73.125,9,9,9,1,1
72.625,-163.875,9,9,9,1,1
49.375,-6.875,9,9,9,1,1
25.125,-115.125,9,9,9,2,2
39.125,-125.125,9,9,9,1,1
39.125,14.625,9,9,9,1,1
25.375,-115.625,9,9,9,2,2
58.125,-136.875,9,9,9,1,1
-31.875,16.125,9,9,9,1,1
-31.625,15.875,9,9,9,1,1
-69.875,-98.625,9,9,9,1,1
58.375,-6.875,9,9,9,1,1
31.875,-122.625,9,9,9,2,2
-29.875,153.375,9,9,9,6,6
54.875,-159.375,9,9,9,2,2
54.875,-167.375,9,9,9,1,1
56.125,-13.125,9,9,9,1,1
-69.875,-95.375,9,9,9,1,1
-69.125,-84.875,9,9,9,2,2
-69.125,-90.875,9,9,9,1,1
25.375,-15.875,9,9,9,3,3
68.875,-62.125,9,9,9,1,1
26.125,-117.875,9,9,9,2,2
68.625,14.125,9,9,9,1,1
57.625,-143.125,9,9,9,1,1
54.625,-131.625,9,9,9,1,1
37.375,12.125,9,9,9,1,1
37.375,-0.125,9,9,9,1,1
59.125,-170.875,9,9,9,2,2
-25.875,45.125,9,9,9,1,1
-25.875,44.875,9,9,9,1,1
71.125,6.875,9,9,9,1,1
41.375,145.875,9,9,9,4,4
71.125,-67.125,9,9,9,1,1
71.125,-132.875,9,9,9,1,1
54.875,-167.875,9,9,9,1,1
35.625,142.375,9,9,9,2,2
49.875,-9.125,9,9,9,1,1
52.125,-12.625,9,9,9,1,1
-69.125,-99.875,9,9,9,1,1
35.625,-7.125,9,9,9,1,1
60.875,-177.375,9,9,9,1,1
-69.125,-93.375,9,9,9,1,1
-69.125,-93.625,9,9,9,1,1
-69.125,-98.375,9,9,9,1,1
60.625,-22.625,9,9,9,1,1
72.375,-162.875,9,9,9,2,2
-69.625,-103.875,9,9,9,1,1
-27.125,11.625,9,9,9,1,1
43.875,13.625,9,9,9,1,1
-64.875,131.125,9,9,9,1,1
-25.875,45.625,9,9,9,1,1
76.625,26.125,9,9,9,1,1
-69.625,-88.375,9,9,9,1,1
-69.125,-92.625,9,9,9,1,1
36.625,142.375,9,9,9,3,3
26.625,-84.125,9,9,9,1,1
57.625,-12.125,9,9,9,1,1
-71.375,-104.875,9,9,9,1,1
66.625,-168.875,9,9,9,1,1
35.875,-9.875,9,9,9,2,2
71.125,30.375,9,9,9,1,1
13.625,-60.375,9,9,9,1,1
37.625,143.375,9,9,9,2,2
54.875,-138.875,9,9,9,1,1
63.625,-11.125,9,9,9,1,1
50.125,171.375,9,9,9,1,1
-61.125,-63.875,9,9,9,1,1
-61.125,-64.125,9,9,9,1,1
-60.875,-63.625,9,9,9,1,1
-60.875,-65.375,9,9,9,1,1
51.875,169.125,9,9,9,2,2
-61.125,-56.125,9,9,9,1,1
76.875,24.375,9,9,9,1,1
76.875,24.125,9,9,9,1,1
59.625,19.625,9,9,9,3,5
60.625,-18.375,9,9,9,1,1
-21.625,-39.875,9,9,9,3,3
55.125,-156.375,9,9,9,1,1
43.375,-60.125,9,9,9,1,1
-70.375,-89.875,9,9,9,1,1
-25.125,47.375,9,9,9,1,1
-25.125,47.125,9,9,9,1,1
-24.625,112.625,9,9,9,1,1
-69.625,-101.125,9,9,9,1,1
-69.625,-101.375,9,9,9,1,1
-69.625,-102.375,9,9,9,1,1
-24.375,48.625,9,9,9,1,1
72.125,11.375,9,9,9,1,1
72.125,-69.625,9,9,9,1,1
72.125,-69.875,9,9,9,1,1
32.125,-119.875,9,9,9,3,3
71.375,-167.625,9,9,9,2,2
-69.375,-98.625,9,9,9,1,1
50.375,-6.875,9,9,9,1,1
71.875,28.125,9,9,9,1,1
-19.375,41.125,9,9,9,1,1
32.875,134.625,9,9,9,2,2
12.375,-91.625,9,9,9,5,6
41.625,17.625,9,9,9,1,1
-61.625,-64.125,9,9,9,1,1
51.875,2.375,9,9,9,3,3
35.875,142.875,9,9,9,3,3
35.875,135.375,9,9,9,1,1
50.375,-133.625,9,9,9,1,1
51.875,-137.625,9,9,9,1,1
51.875,-159.875,9,9,9,1,1
51.875,-160.875,9,9,9,1,1
43.375,-9.875,9,9,9,1,1
55.125,175.625,9,9,9,1,1
-70.375,-96.875,9,9,9,1,1
-20.625,40.875,9,9,9,1,1
-68.375,-78.375,9,9,9,1,1
43.125,-62.125,9,9,9,1,1
43.125,-62.375,9,9,9,1,1
50.375,-15.125,9,9,9,1,1
38.375,-124.875,9,9,9,1,1
38.375,-126.125,9,9,9,1,1
58.125,-141.125,9,9,9,1,1
27.125,-118.125,9,9,9,2,2
57.875,-167.875,9,9,9,1,1
57.875,-169.125,9,9,9,2,2
-67.625,-77.875,9,9,9,1,1
57.875,-166.125,9,9,9,2,2
68.375,-168.875,9,9,9,1,1
-16.875,42.875,9,9,9,1,1
-68.375,-73.625,9,9,9,2,2
64.375,-61.375,9,9,9,1,1
32.125,141.375,9,9,9,2,2
10.625,-77.875,9,9,9,1,1
10.625,-78.125,9,9,9,1,1
-69.125,-100.625,9,9,9,1,1
-70.625,-105.125,9,9,9,1,1
-69.125,-100.875,9,9,9,1,1
-62.125,-61.875,9,9,9,1,1
51.625,168.875,9,9,9,2,2
51.625,1.625,9,9,9,1,1
-61.875,-56.875,9,9,9,1,1
-69.375,-101.875,9,9,9,1,1
-69.375,-103.375,9,9,9,1,1
-18.375,41.875,9,9,9,1,1
55.375,-140.125,9,9,9,1,1
42.875,-126.125,9,9,9,1,1
63.875,6.375,9,9,9,1,1
-67.125,76.375,9,9,9,1,1
-68.375,-79.125,9,9,9,1,1
-68.375,-79.375,9,9,9,1,1
71.875,-68.875,9,9,9,1,1
